Messtemperatur      21∞C
U-Bereich           -1V   bis 5V
Anzahl der Meﬂpunkte     100
delay nach Einstellen der Spannung  s
Strombegrenzung     1 A
Kontakt             x
Beleuchtung         d
Kommentar eingeben

voltage / V   current / A   time

-1	-0.1906372	16324.29
-1	-0.1906368	16324.84
-1	-0.190625	16325.39
-1	-0.1907991	16325.94
-1	-0.1907414	16326.48
-0.94	-0.1902769	16327.03
-0.94	-0.1899985	16327.58
-0.94	-0.1903235	16328.13
-0.94	-0.1905945	16328.67
-0.94	-0.190986	16329.22
-0.88	-0.190212	16329.77
-0.88	-0.1904035	16330.31
-0.88	-0.1903148	16330.86
-0.88	-0.1900416	16331.41
-0.88	-0.1905456	16331.96
-0.82	-0.189473	16332.5
-0.82	-0.1897092	16333.05
-0.82	-0.189313	16333.6
-0.82	-0.1894261	16334.14
-0.82	-0.1897795	16334.69
-0.76	-0.1883573	16335.24
-0.76	-0.188988	16335.78
-0.76	-0.1883177	16336.33
-0.76	-0.1886513	16336.88
-0.76	-0.1883548	16337.42
-0.7	-0.1876638	16337.97
-0.7	-0.1880294	16338.52
-0.7	-0.1880125	16339.07
-0.7	-0.1882057	16339.61
-0.7	-0.187989	16340.16
-0.64	-0.1876321	16340.71
-0.64	-0.1871221	16341.25
-0.64	-0.1875338	16341.8
-0.64	-0.1870871	16342.35
-0.64	-0.1872158	16342.89
-0.58	-0.1860928	16343.44
-0.58	-0.1862393	16343.99
-0.58	-0.1869701	16344.53
-0.58	-0.1863709	16345.08
-0.58	-0.1871141	16345.63
-0.52	-0.1856744	16346.17
-0.52	-0.1864108	16346.72
-0.52	-0.18569	16347.27
-0.52	-0.1863405	16347.82
-0.52	-0.1860816	16348.36
-0.46	-0.185467	16348.91
-0.46	-0.184836	16349.46
-0.46	-0.1853928	16350
-0.46	-0.1856424	16350.55
-0.46	-0.1851844	16351.1
-0.4	-0.184223	16351.64
-0.4	-0.1845638	16352.19
-0.4	-0.1843369	16352.74
-0.4	-0.184234	16353.29
-0.4	-0.1842332	16353.83
-0.34	-0.1840206	16354.38
-0.34	-0.1833515	16354.93
-0.34	-0.1837923	16355.48
-0.34	-0.1830988	16356.02
-0.34	-0.1843077	16356.57
-0.28	-0.1825775	16357.12
-0.28	-0.1831954	16357.66
-0.28	-0.1826775	16358.21
-0.28	-0.1829086	16358.76
-0.28	-0.1826805	16359.3
-0.22	-0.1820769	16359.85
-0.22	-0.1820498	16360.4
-0.22	-0.182192	16360.95
-0.22	-0.1822683	16361.49
-0.22	-0.1825054	16362.04
-0.16	-0.1818739	16362.59
-0.16	-0.1821603	16363.13
-0.16	-0.1817289	16363.68
-0.16	-0.1825151	16364.23
-0.16	-0.1819178	16364.77
-0.1	-0.1814187	16365.32
-0.1	-0.1811113	16365.87
-0.1	-0.1817985	16366.42
-0.1	-0.1812363	16366.96
-0.1	-0.1816854	16367.51
-0.04	-0.1809262	16368.06
-0.04	-0.1807076	16368.6
-0.04	-0.180538	16369.15
-0.04	-0.1805207	16369.7
-0.04	-0.180554	16370.24
0.02	-0.1798033	16370.79
0.02	-0.1789567	16371.34
0.02	-0.17988	16371.88
0.02	-0.1792777	16372.43
0.02	-0.17957	16372.98
0.08	-0.1785955	16373.53
0.08	-0.1794861	16374.07
0.08	-0.17923	16374.62
0.08	-0.179354	16375.17
0.08	-0.179436	16375.71
0.14	-0.1788044	16376.26
0.14	-0.1788752	16376.8
0.14	-0.1784572	16377.35
0.14	-0.1782228	16377.9
0.14	-0.1781059	16378.45
0.2	-0.1770242	16378.99
0.2	-0.177294	16379.54
0.2	-0.1778085	16380.09
0.2	-0.1783401	16380.64
0.2	-0.1774812	16381.18
0.26	-0.1773955	16381.73
0.26	-0.1767885	16382.28
0.26	-0.17715	16382.82
0.26	-0.1767581	16383.37
0.26	-0.177185	16383.92
0.32	-0.1763274	16384.46
0.32	-0.1760509	16385.01
0.32	-0.1761913	16385.56
0.32	-0.1762815	16386.11
0.32	-0.1765431	16386.65
0.38	-0.1753261	16387.2
0.38	-0.1755201	16387.75
0.38	-0.1756341	16388.29
0.38	-0.1754113	16388.84
0.38	-0.1754957	16389.39
0.44	-0.1745534	16389.94
0.44	-0.1748874	16390.48
0.44	-0.1747475	16391.03
0.44	-0.1741299	16391.57
0.44	-0.1755443	16392.12
0.5	-0.1739886	16392.67
0.5	-0.1744885	16393.21
0.5	-0.1739809	16393.76
0.5	-0.1746474	16394.31
0.5	-0.1736443	16394.86
0.56	-0.1730347	16395.4
0.56	-0.1730703	16395.95
0.56	-0.1732169	16396.5
0.56	-0.1727602	16397.04
0.56	-0.1728349	16397.59
0.62	-0.171777	16398.14
0.62	-0.1724755	16398.69
0.62	-0.1720018	16399.23
0.62	-0.1725059	16399.78
0.62	-0.1719991	16400.33
0.68	-0.1719908	16400.88
0.68	-0.1716795	16401.42
0.68	-0.1721679	16401.97
0.68	-0.1720835	16402.52
0.68	-0.171828	16403.06
0.74	-0.1709675	16403.61
0.74	-0.1708839	16404.16
0.74	-0.1707575	16404.71
0.74	-0.1703402	16405.25
0.74	-0.1707895	16405.8
0.8	-0.1700563	16406.35
0.8	-0.1696037	16406.89
0.8	-0.1701845	16407.44
0.8	-0.1696384	16407.99
0.8	-0.1704549	16408.54
0.86	-0.1681616	16409.08
0.86	-0.1688368	16409.63
0.86	-0.1682472	16410.18
0.86	-0.1687129	16410.72
0.86	-0.1678693	16411.27
0.92	-0.1676782	16411.82
0.92	-0.1672217	16412.37
0.92	-0.1675321	16412.91
0.92	-0.1674462	16413.46
